"module name","licenses"
"@types/estree@1.0.1","MIT"
"@types/event-source-polyfill@1.0.1","MIT"
"@types/eventsource@1.1.11","MIT"
"@types/geojson@7946.0.10","MIT"
"@types/glob@7.2.0","MIT"
"@types/hast@2.3.5","MIT"
"@types/is-hotkey@0.1.7","MIT"
"@types/lodash@4.14.197","MIT"
"@types/marked@4.3.1","MIT"
"@types/mdast@3.0.12","MIT"
"@types/minimatch@5.1.2","MIT"
"@types/ms@0.7.31","MIT"
"@types/node-fetch@2.6.4","MIT"
"@types/node@20.4.2","MIT"
"@types/normalize-package-data@2.4.1","MIT"
"@types/phoenix@1.6.0","MIT"
"@types/prop-types@15.7.5","MIT"
"@types/react-copy-to-clipboard@5.0.4","MIT"
"@types/react-dom@18.2.14","MIT"
"@types/react-is@18.2.1","MIT"
"@types/react@18.2.33","MIT"
"@types/scheduler@0.16.3","MIT"
"@types/shallow-equals@1.0.0","MIT"
"@types/speakingurl@13.0.3","MIT"
"@types/tern@0.23.4","MIT"
"@types/tldjs@2.3.1","MIT"
"@types/unist@2.0.7","MIT"
"@types/use-sync-external-store@0.0.3","MIT"
"@types/uuid@8.3.4","MIT"
"@types/websocket@1.0.5","MIT"
"@uiw/codemirror-extensions-basic-setup@4.21.9","MIT"
"@uiw/react-codemirror@4.21.9","MIT"
"@vercel/error-utils@1.0.10","Apache-2.0"
"@vercel/frameworks@1.5.0","Apache-2.0"
"@vercel/fs-detectors@4.1.1","Apache-2.0"
"@vercel/routing-utils@2.2.1","Apache-2.0"
"@vercel/stega@0.1.0","MPL-2.0"
"@vitejs/plugin-react@4.0.4","MIT"
"abab@2.0.6","BSD-3-Clause"
"acorn-globals@7.0.1","MIT"
"acorn-jsx@5.3.2","MIT"
"acorn-walk@8.2.0","MIT"
"acorn@8.10.0","MIT"
"agent-base@6.0.2","MIT"
"ajv@6.12.6","MIT"
"ansi-regex@5.0.1","MIT"
"ansi-styles@3.2.1","MIT"
"ansi-styles@4.3.0","MIT"
"any-promise@1.3.0","MIT"
"anymatch@3.1.3","ISC"
"archiver-utils@2.1.0","MIT"
"archiver@5.3.2","MIT"
"arg@5.0.2","MIT"
"argparse@1.0.10","MIT"
"argparse@2.0.1","Python-2.0"
"array-union@2.1.0","MIT"
"arrify@1.0.1","MIT"
"asn1@0.2.6","MIT"
"assert-plus@1.0.0","MIT"
"async@3.2.4","MIT"
"asynckit@0.4.0","MIT"
"autoprefixer@10.4.14","MIT"
"aws-sign2@0.7.0","Apache-2.0"
"aws4@1.12.0","MIT"
"axios@0.21.4","MIT"
"b4a@1.6.4","ISC"
"babel-plugin-styled-components@2.1.4","MIT"
"bail@2.0.2","MIT"
"balanced-match@1.0.2","MIT"
"base64-js@1.5.1","MIT"
"base64url@3.0.1","MIT"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause"
"binary-extensions@2.2.0","MIT"
"binaryextensions@4.18.0","MIT"
"bl@4.1.0","MIT"
"bottleneck@2.19.5","MIT"
"brace-expansion@1.1.11","MIT"
"brace-expansion@2.0.1","MIT"
"braces@3.0.2","MIT"
"browserify-zlib@0.1.4","MIT"
"browserslist@4.21.9","MIT"
"buffer-crc32@0.2.13","MIT"
"buffer-from@1.1.2","MIT"
"buffer@5.7.1","MIT"
"bufferutil@4.0.7","MIT"
"busboy@1.6.0","MIT"
"callsites@3.1.0","MIT"
"camelcase-css@2.0.1","MIT"
"camelize@1.0.1","MIT"
"caniuse-lite@1.0.30001505","CC-BY-4.0"
"caseless@0.12.0","Apache-2.0"
"chalk@2.4.2","MIT"
"chalk@4.1.2","MIT"
"character-entities-legacy@1.1.4","MIT"
"character-entities@1.2.4","MIT"
"character-entities@2.0.2","MIT"
"character-reference-invalid@1.1.4","MIT"
"chokidar@3.5.3","MIT"
"chownr@1.1.4","ISC"
"classnames@2.3.2","MIT"
"client-only@0.0.1","MIT"
"cliui@8.0.1","ISC"
"clsx@2.0.0","MIT"
"codemirror-spell-checker@1.1.2","MIT"
"codemirror@5.65.15","MIT"
"codemirror@6.0.1","MIT"
"color-convert@1.9.3","MIT"
"color-convert@2.0.1","MIT"
"color-name@1.1.3","MIT"
"color-name@1.1.4","MIT"
"color-string@1.9.1","MIT"
"color2k@2.0.2","MIT"
"color@4.2.3","MIT"
"combined-stream@1.0.8","MIT"
"comma-separated-tokens@1.0.8","MIT"
"comma-separated-tokens@2.0.3","MIT"
"commander@4.1.1","MIT"
"compress-commons@4.1.1","MIT"
"compute-scroll-into-view@1.0.20","MIT"
"compute-scroll-into-view@3.0.3","MIT"
"concat-map@0.0.1","MIT"
"concat-stream@2.0.0","MIT"
"configstore@5.0.1","BSD-2-Clause"
"connect-history-api-fallback@1.6.0","MIT"
"console-table-printer@2.11.2","MIT"
"convert-source-map@1.9.0","MIT"
"cookie@0.4.2","MIT"
"copy-to-clipboard@3.3.3","MIT"
"core-util-is@1.0.2","MIT"
"crc-32@1.2.2","Apache-2.0"
"crc32-stream@4.0.2","MIT"
"create-react-class@15.7.0","MIT"
"crelt@1.0.6","MIT"
"cross-fetch@3.1.6","MIT"
"cross-spawn@7.0.3","MIT"
"crypto-random-string@2.0.0","MIT"
"css-color-keywords@1.0.0","ISC"
"css-to-react-native@3.2.0","MIT"
"cssesc@3.0.0","MIT"
"cssom@0.3.8","MIT"
"cssom@0.5.0","MIT"
"cssstyle@2.3.0","MIT"
"csstype@3.1.2","MIT"
"cyclist@1.0.2","MIT"
"d@1.0.1","ISC"
"dashdash@1.14.1","MIT"
"data-uri-to-buffer@1.2.0","MIT"
"data-urls@3.0.2","MIT"
"dataloader@2.2.2","MIT"
"date-fns@2.30.0","MIT"
"date-now@1.0.1","MIT"
"debounce@1.0.0","MIT"
"debug@2.6.9","MIT"
"debug@3.2.7","MIT"
"debug@4.3.4","MIT"
"decimal.js@10.4.3","MIT"
"decode-named-character-reference@1.0.2","MIT"
"decompress-response@6.0.0","MIT"
"decompress-response@7.0.0","MIT"
"deep-extend@0.6.0","MIT"
"deep-is@0.1.4","MIT"
"define-lazy-prop@2.0.0","MIT"
"delayed-stream@1.0.0","MIT"
"dequal@2.0.3","MIT"
"detect-libc@2.0.2","Apache-2.0"
"detect-node-es@1.1.0","MIT"
"didyoumean@1.2.2","Apache-2.0"
"diff-match-patch@1.0.5","Apache-2.0"
"diff@5.1.0","BSD-3-Clause"
"dir-glob@3.0.1","MIT"
"direction@1.0.4","MIT"
"dlv@1.1.3","MIT"
"doctrine@3.0.0","Apache-2.0"
"dom-walk@0.1.2","MIT"
"domexception@4.0.0","MIT"
"dot-prop@5.3.0","MIT"
"duplexify@3.7.1","MIT"
"duplexify@4.1.2","MIT"
"easymde@2.18.0","MIT"
"ecc-jsbn@0.1.2","MIT"
"electron-to-chromium@1.4.434","ISC"
"emoji-regex@8.0.0","MIT"
"end-of-stream@1.4.4","MIT"
"entities@4.5.0","BSD-2-Clause"
"error-ex@1.3.2","MIT"
"es5-ext@0.10.62","ISC"
"es6-iterator@2.0.3","MIT"
"es6-promise@4.2.8","MIT"
"es6-symbol@3.1.3","ISC"
"esbuild-register@3.4.2","MIT"
"esbuild@0.18.20","MIT"
"escalade@3.1.1","MIT"
"escape-string-regexp@1.0.5","MIT"
"escape-string-regexp@4.0.0","MIT"
"escodegen@2.1.0","BSD-2-Clause"
"eslint-scope@7.2.0","BSD-2-Clause"
"eslint-visitor-keys@3.4.1","Apache-2.0"
"eslint@8.45.0","MIT"
"espree@9.6.1","BSD-2-Clause"
"esprima@4.0.1","BSD-2-Clause"
"esquery@1.5.0","BSD-3-Clause"
"esrecurse@4.3.0","BSD-2-Clause"
"estraverse@5.3.0","BSD-2-Clause"
"esutils@2.0.3","BSD-2-Clause"
"event-source-polyfill@1.0.31","MIT"
"eventsource@2.0.2","MIT"
"execa@2.1.0","MIT"
"exif-component@1.0.1","MIT"
"expand-template@2.0.3","(MIT OR WTFPL)"
"ext@1.7.0","ISC"
"extend@3.0.2","MIT"
"extsprintf@1.3.0","MIT"
"fast-deep-equal@3.1.3","MIT"
"fast-fifo@1.3.0","MIT"
"fast-glob@3.2.12","MIT"
"fast-json-stable-stringify@2.1.0","MIT"
"fast-levenshtein@2.0.6","MIT"
"fastq@1.15.0","ISC"
"file-entry-cache@6.0.1","MIT"
"file-uri-to-path@1.0.0","MIT"
"file-url@2.0.2","MIT"
"fill-range@7.0.1","MIT"
"find-up@4.1.0","MIT"
"find-up@5.0.0","MIT"
"flat-cache@3.0.4","MIT"
"flatted@3.2.7","ISC"
"flush-write-stream@2.0.0","MIT"
"focus-lock@0.11.6","MIT"
"follow-redirects@1.15.2","MIT"
"forever-agent@0.6.1","Apache-2.0"
"form-data@2.3.3","MIT"
"form-data@2.5.1","MIT"
"form-data@3.0.1","MIT"
"form-data@4.0.0","MIT"
"fraction.js@4.2.0","MIT"
"framer-motion@10.16.1","MIT"
"from2@2.3.0","MIT"
"fs-constants@1.0.0","MIT"
"fs.realpath@1.0.0","ISC"
"ftp@0.3.10","MIT"
"function-bind@1.1.2","MIT"
"gensync@1.0.0-beta.2","MIT"
"get-caller-file@2.0.5","ISC"
"get-it@8.4.3","MIT"
"get-random-values-esm@1.0.0","MIT"
"get-random-values@1.2.2","MIT"
"get-stream@5.2.0","MIT"
"get-uri@2.0.4","MIT"
"getpass@0.1.7","MIT"
"github-from-package@0.0.0","MIT"
"glob-parent@5.1.2","ISC"
"glob-parent@6.0.2","ISC"
"glob-to-regexp@0.4.1","BSD-2-Clause"
"glob@7.1.6","ISC"
"glob@7.1.7","ISC"
"glob@8.0.3","ISC"
"global@4.4.0","MIT"
"globals@11.12.0","MIT"
"globals@13.20.0","MIT"
"globby@10.0.2","MIT"
"golden-fleece@1.0.9","Custom: http://json5.org/"
"graceful-fs@4.2.11","ISC"
"graphemer@1.4.0","MIT"
"groq-js@1.2.0","MIT"
"groq@3.15.1","MIT"
"gunzip-maybe@1.4.2","MIT"
"har-schema@2.0.0","ISC"
"har-validator@5.1.5","MIT"
"has-flag@3.0.0","MIT"
"has-flag@4.0.0","MIT"
"hashlru@2.3.0","MIT"
"hasown@2.0.0","MIT"
"hast-util-parse-selector@2.2.5","MIT"
"hast-util-whitespace@2.0.1","MIT"
"hastscript@6.0.0","MIT"
"history@5.3.0","MIT"
"hoist-non-react-statics@3.3.2","BSD-3-Clause"
"hosted-git-info@2.8.9","ISC"
"html-encoding-sniffer@3.0.0","MIT"
"http-proxy-agent@5.0.0","MIT"
"http-signature@1.2.0","MIT"
"https-proxy-agent@5.0.1","MIT"
"humanize-list@1.0.1","MIT"
"iconv-lite@0.6.3","MIT"
"ieee754@1.2.1","BSD-3-Clause"
"ignore@5.2.4","MIT"
"immer@9.0.21","MIT"
"immutable@4.3.0","MIT"
"import-fresh@3.3.0","MIT"
"imurmurhash@0.1.4","MIT"
"inflight@1.0.6","ISC"
"inherits@2.0.4","ISC"
"ini@1.3.8","ISC"
"inline-style-parser@0.1.1","MIT"
"into-stream@6.0.0","MIT"
"is-alphabetical@1.0.4","MIT"
"is-alphanumerical@1.0.4","MIT"
"is-arrayish@0.2.1","MIT"
"is-arrayish@0.3.2","MIT"
"is-binary-path@2.1.0","MIT"
"is-buffer@2.0.5","MIT"
"is-core-module@2.13.1","MIT"
"is-decimal@1.0.4","MIT"
"is-deflate@1.0.0","MIT"
"is-docker@2.2.1","MIT"
"is-extglob@2.1.1","MIT"
"is-fullwidth-code-point@3.0.0","MIT"
"is-glob@4.0.3","MIT"
"is-gzip@1.0.0","MIT"
"is-hexadecimal@1.0.4","MIT"
"is-hotkey@0.1.8","MIT"
"is-number@7.0.0","MIT"
"is-obj@2.0.0","MIT"
"is-path-inside@3.0.3","MIT"
"is-plain-obj@4.1.0","MIT"
"is-plain-object@5.0.0","MIT"
"is-potential-custom-element-name@1.0.1","MIT"
"is-retry-allowed@2.2.0","MIT"
"is-stream@2.0.1","MIT"
"is-tar@1.0.0","MIT"
"is-typedarray@1.0.0","MIT"
"is-wsl@2.2.0","MIT"
"isarray@0.0.1","MIT"
"isarray@1.0.0","MIT"
"isexe@2.0.0","ISC"
"isstream@0.1.2","MIT"
"istextorbinary@6.0.0","MIT"
"jiti@1.18.2","MIT"
"js-tokens@4.0.0","MIT"
"js-yaml@3.13.1","MIT"
"js-yaml@4.1.0","MIT"
"jsbn@0.1.1","MIT"
"jsdom-global@3.0.2","MIT"
"jsdom@20.0.3","MIT"
"jsesc@2.5.2","MIT"
"json-lexer@1.2.0","ISC"
"json-parse-even-better-errors@2.3.1","MIT"
"json-reduce@3.0.0","MIT"
"json-schema-traverse@0.4.1","MIT"
"json-schema@0.4.0","(AFL-2.1 OR BSD-3-Clause)"
"json-stable-stringify-without-jsonify@1.0.1","MIT"
"json-stringify-safe@5.0.1","ISC"
"json5@2.2.2","MIT"
"json5@2.2.3","MIT"
"jsprim@1.4.2","MIT"
"kleur@4.1.5","MIT"
"lazystream@1.0.1","MIT"
"leven@3.1.0","MIT"
"levn@0.4.1","MIT"
"lilconfig@2.1.0","MIT"
"lines-and-columns@1.2.4","MIT"
"load-script@1.0.0","MIT"
"locate-path@5.0.0","MIT"
"locate-path@6.0.0","MIT"
"lodash.castarray@4.4.0","MIT"
"lodash.defaults@4.2.0","MIT"
"lodash.difference@4.5.0","MIT"
"lodash.flatten@4.4.0","MIT"
"lodash.get@4.4.2","MIT"
"lodash.isplainobject@4.0.6","MIT"
"lodash.merge@4.6.2","MIT"
"lodash.union@4.6.0","MIT"
"lodash@4.17.21","MIT"
"log-symbols@2.2.0","MIT"
"loose-envify@1.4.0","MIT"
"lru-cache@10.0.1","ISC"
"lru-cache@5.1.1","ISC"
"lru-cache@6.0.0","ISC"
"make-dir@3.1.0","MIT"
"marked@4.3.0","MIT"
"md5-o-matic@0.1.1","MIT"
"mdast-util-definitions@5.1.2","MIT"
"mdast-util-from-markdown@1.3.1","MIT"
"mdast-util-to-hast@12.3.0","MIT"
"mdast-util-to-string@3.2.0","MIT"
"memoize-resolver@1.0.0","MIT"
"mendoza@3.0.3","MIT"
"merge-stream@2.0.0","MIT"
"merge2@1.4.1","MIT"
"micromark-core-commonmark@1.1.0","MIT"
"micromark-factory-destination@1.1.0","MIT"
"micromark-factory-label@1.1.0","MIT"
"micromark-factory-space@1.1.0","MIT"
"micromark-factory-title@1.1.0","MIT"
"micromark-factory-whitespace@1.1.0","MIT"
"micromark-util-character@1.2.0","MIT"
"micromark-util-chunked@1.1.0","MIT"
"micromark-util-classify-character@1.1.0","MIT"
"micromark-util-combine-extensions@1.1.0","MIT"
"micromark-util-decode-numeric-character-reference@1.1.0","MIT"
"micromark-util-decode-string@1.1.0","MIT"
"micromark-util-encode@1.1.0","MIT"
"micromark-util-html-tag-name@1.2.0","MIT"
"micromark-util-normalize-identifier@1.1.0","MIT"
"micromark-util-resolve-all@1.1.0","MIT"
"micromark-util-sanitize-uri@1.2.0","MIT"
"micromark-util-subtokenize@1.1.0","MIT"
"micromark-util-symbol@1.1.0","MIT"
"micromark-util-types@1.1.0","MIT"
"micromark@3.2.0","MIT"
"micromatch@4.0.5","MIT"
"mime-db@1.52.0","MIT"
"mime-types@2.1.35","MIT"
"mimic-fn@2.1.0","MIT"
"mimic-response@3.1.0","MIT"
"min-document@2.19.0","MIT"
"mini-svg-data-uri@1.4.4","MIT"
"minimatch@3.1.2","ISC"
"minimatch@5.1.6","ISC"
"minimist@1.2.8","MIT"
"mississippi@4.0.0","BSD-2-Clause"
"mkdirp-classic@0.5.3","MIT"
"module-alias@2.2.3","MIT"
"moment@2.29.4","MIT"
"mri@1.2.0","MIT"
"ms@2.0.0","MIT"
"ms@2.1.2","MIT"
"mz@2.7.0","MIT"
"nano-pubsub@2.0.1","MIT"
"nanoid@3.3.6","MIT"
"napi-build-utils@1.0.2","MIT"
"natural-compare@1.4.0","MIT"
"next-sanity-image@6.1.0","MIT"
"next-sanity@5.4.6","MIT"
"next-themes@0.2.1","MIT"
"next-tick@1.1.0","ISC"
"next@13.5.6","MIT"
"node-abi@3.45.0","MIT"
"node-addon-api@6.1.0","MIT"
"node-fetch@2.6.11","MIT"
"node-gyp-build@4.6.0","MIT"
"node-releases@2.0.12","MIT"
"normalize-package-data@2.5.0","BSD-2-Clause"
"normalize-path@3.0.0","MIT"
"normalize-range@0.1.2","MIT"
"npm-run-path@3.1.0","MIT"
"nwsapi@2.2.7","MIT"
"oauth-sign@0.9.0","Apache-2.0"
"object-assign@4.1.1","MIT"
"object-hash@3.0.0","MIT"
"object-inspect@1.13.1","MIT"
"observable-callback@1.0.3","MIT"
"once@1.4.0","ISC"
"oneline@1.0.3","MIT"
"onetime@5.1.2","MIT"
"open@8.4.2","MIT"
"optionator@0.9.3","MIT"
"ory-prettier-styles@1.3.0","Apache*"
"p-finally@2.0.1","MIT"
"p-is-promise@3.0.0","MIT"
"p-limit@2.3.0","MIT"
"p-limit@3.1.0","MIT"
"p-locate@4.1.0","MIT"
"p-locate@5.0.0","MIT"
"p-map@1.2.0","MIT"
"p-queue@2.4.2","MIT"
"p-try@2.2.0","MIT"
"pako@0.2.9","MIT"
"parallel-transform@1.2.0","MIT"
"parent-module@1.0.1","MIT"
"parse-entities@2.0.0","MIT"
"parse-headers@2.0.5","MIT"
"parse-json@5.2.0","MIT"
"parse-ms@2.1.0","MIT"
"parse5@7.1.2","MIT"
"path-exists@4.0.0","MIT"
"path-is-absolute@1.0.1","MIT"
"path-key@3.1.1","MIT"
"path-parse@1.0.7","MIT"
"path-to-regexp@6.1.0","MIT"
"path-type@4.0.0","MIT"
"peek-stream@1.1.3","MIT"
"performance-now@2.1.0","MIT"
"picocolors@1.0.0","ISC"
"picomatch@2.3.1","MIT"
"pify@2.3.0","MIT"
"pirates@4.0.6","MIT"
"pkg-dir@5.0.0","MIT"
"pluralize-esm@9.0.5","MIT"
"polished@4.2.2","MIT"
"postcss-import@15.1.0","MIT"
"postcss-js@4.0.1","MIT"
"postcss-load-config@4.0.1","MIT"
"postcss-nested@6.0.1","MIT"
"postcss-selector-parser@6.0.10","MIT"
"postcss-selector-parser@6.0.13","MIT"
"postcss-value-parser@4.2.0","MIT"
"postcss@8.4.26","MIT"
"postcss@8.4.28","MIT"
"postcss@8.4.31","MIT"
"prebuild-install@7.1.1","MIT"
"prelude-ls@1.2.1","MIT"
"prettier@2.8.8","MIT"
"pretty-ms@7.0.1","MIT"
"prismjs@1.27.0","MIT"
"process-nextick-args@2.0.1","MIT"
"process@0.11.10","MIT"
"progress-stream@2.0.0","BSD-2-Clause"
"prop-types@15.8.1","MIT"
"property-information@5.6.0","MIT"
"property-information@6.3.0","MIT"
"psl@1.9.0","MIT"
"pump@2.0.1","MIT"
"pump@3.0.0","MIT"
"pumpify@1.5.1","MIT"
"punycode@1.4.1","MIT"
"punycode@2.3.0","MIT"
"qs@6.5.3","BSD-3-Clause"
"querystringify@2.2.0","MIT"
"queue-microtask@1.2.3","MIT"
"queue-tick@1.0.1","MIT"
"raf@3.4.1","MIT"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)"
"react-clientside-effect@1.2.6","MIT"
"react-copy-to-clipboard@5.1.0","MIT"
"react-countdown@2.3.5","MIT"
"react-dom@18.2.0","MIT"
"react-fast-compare@3.2.2","MIT"
"react-focus-lock@2.9.5","MIT"
"react-hook-form@7.45.2","MIT"
"react-icons@4.10.1","MIT"
"react-is@16.13.1","MIT"
"react-is@18.2.0","MIT"
"react-lifecycles-compat@3.0.4","MIT"
"react-markdown@8.0.7","MIT"
"react-popper@2.3.0","MIT"
"react-refractor@2.1.7","MIT"
"react-refresh@0.14.0","MIT"
"react-rx@2.1.3","MIT"
"react-simplemde-editor@5.2.0","MIT"
